Fecha,Apertura,Maximo,Minimo,Cierre,Aj_Cierre,Volumen,Variacion,Yahoo_EQ_Investing
20/11/2014,44114.89844,44209.92969,43955.78906,44209.42188,44209.42188,203865800,0.0021,si
21/11/2014,44206.23047,44910.03906,44206.23047,44633.28125,44633.28125,302698400,0.0096,si
24/11/2014,44638.66016,44755.73047,44563.14844,44621.07031,44621.07031,167348900,-0.0003,si
25/11/2014,44621.48047,44768.37891,44436.85156,44441.01953,44441.01953,365852700,-0.004,si
26/11/2014,44438.05859,44713.42188,44422.82813,44672.19922,44672.19922,143538500,0.0052,si
27/11/2014,44667.62109,44732.05078,44608.62109,44689.21094,44689.21094,37612700,0.0004,si
28/11/2014,44688.96094,44725.64844,44138.28125,44190.46875,44190.46875,185316700,-0.0112,si
01/12/2014,44179.21094,44248.10938,43389.83984,43392.07031,43392.07031,261268300,-0.0181,si
02/12/2014,43403.89063,43550.23828,42902.46094,43008.07031,43008.07031,195864500,-0.0088,si
03/12/2014,43017.46875,43317.89844,42628.16016,43112.28906,43112.28906,210827900,0.0024,si
04/12/2014,43112.55859,43142.21094,42728.05078,42816.14844,42816.14844,224128200,-0.0069,si
05/12/2014,42821.25,43293.53125,42799.14063,43230.33984,43230.33984,174680100,0.0097,si
08/12/2014,43253.17969,43399.44141,42746.67188,42941.82813,42941.82813,167383900,-0.0067,si
09/12/2014,42940.76172,42940.76172,42137.41016,42339.62891,42339.62891,222989600,-0.014,si
10/12/2014,42339.89063,42379.80078,41295.26953,41372.66016,41372.66016,219005800,-0.0228,si
11/12/2014,41372.92188,42025.5,41345.48828,41714.57031,41714.57031,221477500,0.0083,si
15/12/2014,41718.32813,41718.48828,40125.53125,40334.58984,40334.58984,378131200,-0.0331,si
16/12/2014,40337.26953,40844.35938,39580.78125,40225.07813,40225.07813,294258200,-0.0027,si
17/12/2014,40225.51172,41354.62891,40176.01953,41004.44141,41004.44141,354708300,0.0194,si
18/12/2014,41011.69922,42721.33984,41011.69922,42475.67188,42475.67188,277257500,0.0359,si
19/12/2014,42483.46094,42810.17969,42403.67188,42529.89063,42529.89063,306781800,0.0013,si
22/12/2014,42537.69141,42873.01172,42536.96094,42873.01172,42873.01172,152130000,0.0081,si
23/12/2014,42874.33984,43124.85156,42853.12109,43122.73047,43122.73047,119770000,0.0058,si
24/12/2014,43118.96875,43120.51953,42942.80078,43002.87109,43002.87109,45060000,-0.0028,si
26/12/2014,43009.14,43161.55,42948.99,43002.17,43002.17,63360000,0,si
29/12/2014,43005.67188,43320.12891,43004.05859,43187.64063,43187.64063,105720000,0.0043,si
30/12/2014,43179.57031,43340.55859,42872.17188,43018.75,43018.75,92210000,-0.0039,si
31/12/2014,43015.25,43191.69922,42877.55078,43145.66016,43145.66016,71249200,0.003,si
02/01/2015,43146.51953,43325.42969,41989.64844,42115.46875,42115.46875,111168800,-0.0239,si
05/01/2015,42134.66016,42147.96094,40824.92969,41099.37109,41099.37109,219712500,-0.0241,si
06/01/2015,41101.01172,41456.62109,40723.66016,41329.41016,41329.41016,212475500,0.0056,si
07/01/2015,41331.12109,41963.94922,41331.12109,41813.92969,41813.92969,184571000,0.0117,si
08/01/2015,41819.03906,42554.41016,41814.21094,42402.30859,42402.30859,193292300,0.0141,si
09/01/2015,42393.17188,42504.41016,41940.48828,42382.41016,42382.41016,151921000,-0.0005,si
12/01/2015,42373.80859,42408.64844,41773.37891,41780.78125,41780.78125,175242100,-0.0142,si
13/01/2015,41781.03906,42211.08984,41313.35156,41478.26172,41478.26172,190474300,-0.0072,si
14/01/2015,41478.37891,41479.78125,40907.48047,40984.21875,40984.21875,309314400,-0.0119,si
15/01/2015,40991.48047,41260.46094,40817.87109,40998.76953,40998.76953,234733800,0.0004,si
16/01/2015,40999.05859,41402.07813,40859.69141,41402.01172,41402.01172,192275600,0.0098,si
19/01/2015,41412.17969,41566.92969,41210.05859,41285.57813,41285.57813,46253900,-0.0028,si
20/01/2015,41286.57813,41974,41129.12109,41752.67188,41752.67188,210067800,0.0113,si
21/01/2015,41753.48047,42491.10156,41594.08984,42488.73047,42488.73047,241140400,0.0176,si
22/01/2015,42489.37891,43165.55859,42488.82031,43121.28125,43121.28125,269586300,0.0149,si
23/01/2015,43123.17188,43124.44141,42618.03125,42649.71875,42649.71875,177289400,-0.0109,si
26/01/2015,42649.10156,42831.75,42360.73047,42737.85156,42737.85156,182968600,0.0021,si
27/01/2015,42737.85156,42737.85156,42128.23047,42627.82031,42627.82031,166083900,-0.0026,si
28/01/2015,42627.82031,42743.46875,42158.07031,42158.07031,42158.07031,171120600,-0.011,si
29/01/2015,42150.80859,42157.17969,41762.42188,41862.32813,41862.32813,182630600,-0.007,si
30/01/2015,41862.62891,41864.21875,40886.85938,40950.57813,40950.57813,242054000,-0.0218,si
03/02/2015,40954.62109,41868.37891,40944.80859,41572.23828,41572.23828,230362500,0.0152,si
04/02/2015,41572.23828,42055.25,41553.10938,41710.82031,41710.82031,203348500,0.0033,si
05/02/2015,41709.67969,42469.16016,41708.57813,42453.64063,42453.64063,328441800,0.0178,si
06/02/2015,42447.44922,42880.35156,42447.44922,42715.42969,42715.42969,231657000,0.0062,si
09/02/2015,42705.26172,42876.94922,42474.82813,42810.28906,42810.28906,182064400,0.0022,si
10/02/2015,42811.35938,43159.08984,42635.14844,42635.19141,42635.19141,244737400,-0.0041,si
11/02/2015,42630.07031,42630.44922,41901.10938,41933.26172,41933.26172,220150900,-0.0165,si
12/02/2015,41925.71875,43046.87891,41897.32031,43045.51172,43045.51172,180138000,0.0265,si
13/02/2015,43032.07813,43250.39063,42954.94141,43072.42188,43072.42188,148371900,0.0006,si
16/02/2015,43074.03125,43141.89063,42886.14844,42959.55859,42959.55859,25467400,-0.0026,si
17/02/2015,42959.55859,43264.39063,42613.67969,43251.78906,43251.78906,148126500,0.0068,si
18/02/2015,43246.39844,43484.76953,42823.85156,43053.64844,43053.64844,278075700,-0.0046,si
19/02/2015,43043.14844,43310.87109,42865.19922,43231.42188,43231.42188,149976900,0.0041,si
20/02/2015,43223.87891,43569.55078,43080.62109,43551.26172,43551.26172,157812500,0.0074,si
23/02/2015,43536.83984,43680.42188,43446.64844,43675.87109,43675.87109,157766100,0.0029,si
24/02/2015,43672.10156,44033.67188,43629.30859,43921.55078,43921.55078,247357200,0.0056,si
25/02/2015,43915.35938,44008.94141,43635.03906,43802.07031,43802.07031,234987800,-0.0027,si
26/02/2015,43798.73047,44417.28906,43723.60156,44416.48828,44416.48828,192596800,0.014,si
27/02/2015,44408.32813,44439.98828,43983.14063,44190.17188,44190.17188,373527000,-0.0051,si
02/03/2015,44179.92969,44279.32813,43560.85156,43882.71094,43882.71094,238489100,-0.007,si
03/03/2015,43875.73828,43906.16016,43519.67969,43600.37109,43600.37109,222689700,-0.0064,si
04/03/2015,43598.21094,43605.14063,43130.51953,43296.55078,43296.55078,190139000,-0.007,si
05/03/2015,43284.42969,43783,43155.85156,43517.78906,43517.78906,253013200,0.0051,si
06/03/2015,43510.23828,43517.17188,43129.82031,43280.80859,43280.80859,202066800,-0.0054,si
09/03/2015,43280.80859,43350.28906,43003.98828,43251.39844,43251.39844,145265100,-0.0007,si
10/03/2015,43246.57031,43246.57031,42674.25,42972.14844,42972.14844,177428000,-0.0065,si
11/03/2015,42978.60156,43310.37891,42929.51953,43227.19922,43227.19922,223614100,0.0059,si
12/03/2015,43228.08984,44056.10938,43176.51172,44055.89063,44055.89063,178847500,0.0192,si
13/03/2015,44055.89063,44140.26172,43703.96875,44002.28906,44002.28906,179720700,-0.0012,si
17/03/2015,43997.44922,43998.71875,43761.35938,43761.35938,43761.35938,171895000,-0.0055,si
18/03/2015,43756.78125,44360.87109,43490.08984,44360.87109,44360.87109,267505600,0.0137,si
19/03/2015,44354.94141,44441.14844,43920.28125,44118.17188,44118.17188,204850800,-0.0055,si
20/03/2015,44117.94141,44325.94141,43739.46875,43968.14844,43968.14844,407713600,-0.0034,si
23/03/2015,43968.14844,44056.98047,43840.67188,43952.71094,43952.71094,139263300,-0.0004,si
24/03/2015,43947.32031,44242.57031,43943.32031,44051.21094,44051.21094,161948600,0.0022,si
25/03/2015,44040.96875,44212.28125,43630.58984,43630.96094,43630.96094,153901700,-0.0095,si
26/03/2015,43610.58984,43610.58984,43099.48047,43229.16016,43229.16016,203462600,-0.0092,si
27/03/2015,43231.44922,43656.37891,43096.73047,43637.96875,43637.96875,182587500,0.0095,si
30/03/2015,43631.23047,44015.94141,43571.35156,43922.82813,43922.82813,145908900,0.0065,si
31/03/2015,43916.10156,43916.10156,43596.87109,43724.78125,43724.78125,184966800,-0.0045,si
01/04/2015,43709.48828,44216.75,43697.44922,44202.94141,44202.94141,185105000,0.0109,si
06/04/2015,44202.87109,44897.03125,43833.89063,44850.05859,44850.05859,174250100,0.0146,si
07/04/2015,44857.07031,45181.42188,44674.94922,44987.87109,44987.87109,239494000,0.0031,si
08/04/2015,44994.30078,45333.96875,44902.48047,44980.55859,44980.55859,252657800,-0.0002,si
09/04/2015,44980.55859,45218.75,44891.78906,44913.26953,44913.26953,190713500,-0.0015,si
10/04/2015,44913.94141,45009.60938,44745.03125,44882.01172,44882.01172,168054800,-0.0007,si
13/04/2015,44881.37109,45061.67969,44864.37891,44994.55859,44994.55859,151535400,0.0025,si
14/04/2015,44989.17188,45072.89844,44773.55859,45004.51953,45004.51953,183195900,0.0002,si
15/04/2015,45003.46875,45443.01953,45001.17969,45262.94141,45262.94141,235294000,0.0057,si
16/04/2015,45256.46875,45483.26172,45094.05078,45480.23047,45480.23047,181652800,0.0048,si
17/04/2015,45482.23828,45485.73828,45012.30078,45012.37109,45012.37109,158198200,-0.0103,si
20/04/2015,45019.62109,45206.28125,44958.69141,45077.80859,45077.80859,152786300,0.0015,si
21/04/2015,45077.44141,45433.17188,45077.44141,45296.91016,45296.91016,182895100,0.0049,si
22/04/2015,45294.25,45294.25,45077.57031,45232.03906,45232.03906,219745700,-0.0014,si
23/04/2015,45226.10938,45473.83984,45027.5,45418.82813,45418.82813,177848700,0.0041,si
24/04/2015,45418.57813,45773.30859,45248.98047,45773.30859,45773.30859,200794300,0.0078,si
27/04/2015,45767.07813,46078.07031,45490.25,45512.37891,45512.37891,190305000,-0.0057,si
28/04/2015,45514.03906,45594.14063,45216.03906,45338.35938,45338.35938,176189800,-0.0038,si
29/04/2015,45338.35938,45378.67188,44895.85156,44942.23047,44942.23047,176865800,-0.0087,si
30/04/2015,44950.32031,45129.46875,44581.69922,44582.39063,44582.39063,302264200,-0.008,si
04/05/2015,44589.10156,45264.53906,44586.94141,45238.46875,45238.46875,179275000,0.0147,si
05/05/2015,45237.12109,45479.16016,45061.32813,45091.32813,45091.32813,241196400,-0.0033,si
06/05/2015,45078.57813,45112.08984,44655.10938,44853.26172,44853.26172,205151800,-0.0053,si
07/05/2015,44848.46094,45010.76953,44704.28125,44768.80078,44768.80078,178415900,-0.0019,si
08/05/2015,44770.07813,45126.03906,44770.07813,45125.94922,45125.94922,247350800,0.008,si
11/05/2015,45125.48047,45245.71094,44950.62109,45179.96875,45179.96875,136610400,0.0012,si
12/05/2015,45180.23828,45180.23828,44849.85156,44950.48828,44950.48828,173771800,-0.0051,si
13/05/2015,44939.57031,45120.69922,44885.91016,45038.14063,45038.14063,145028600,0.0019,si
14/05/2015,45048.94141,45350.23828,44980.21094,45271.46094,45271.46094,143034100,0.0052,si
15/05/2015,45272.39063,45357.44141,45147.91016,45332.80078,45332.80078,120620500,0.0014,si
18/05/2015,45330.10156,45413.48828,45134.21875,45408.33984,45408.33984,122937500,0.0017,si
19/05/2015,45410.23047,45540.67969,45245.87109,45311.75,45311.75,189714200,-0.0021,si
20/05/2015,45313.67188,45474.17969,45191.60156,45283.46875,45283.46875,143379300,-0.0006,si
21/05/2015,45284.60938,45300.07813,45075.76953,45097.39063,45097.39063,150476600,-0.0041,si
22/05/2015,45097.39063,45192.89844,44807.73047,44874.03906,44874.03906,144970200,-0.005,si
25/05/2015,44874.12109,44949.98828,44732.96875,44852.28906,44852.28906,26652400,-0.0005,si
26/05/2015,44855,44858.89063,44383.53906,44401.39844,44401.39844,217242100,-0.0101,si
27/05/2015,44397.07813,44684.19141,44124.58984,44682.58984,44682.58984,200161500,0.0063,si
28/05/2015,44668.98047,44817.64063,44508.76953,44807.30859,44807.30859,173377700,0.0028,si
29/05/2015,44801.35938,44845.12891,44603.62109,44703.62109,44703.62109,590615000,-0.0023,si
01/06/2015,44699.55859,44788.58984,44570.01172,44760.10156,44760.10156,188341900,0.0013,si
02/06/2015,44752.53125,45053.51172,44572.87891,44931.48047,44931.48047,230453700,0.0038,si
03/06/2015,44932.28906,45208.48047,44732.55859,44732.71875,44732.71875,191223400,-0.0044,si
04/06/2015,44729.21094,44844.73828,44478.28906,44561.10938,44561.10938,194532200,-0.0038,si
